%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE Software Engineering Repository data set made publicly
% available in order to encourage repeatable, verifiable, refutable, and/or
% improvable predictive models of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://promisedata.org/repository .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% (c) 2007  A. Gunes Koru 
%    Contact: gkoru AT umbc DOT edu Phone: +1 (410) 455 8843
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
%      Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
%      Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
% license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
% the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
% this license impairs or restricts the author's moral rights.
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
%
% 1. Title: Recurrent event (defect fix) and size data for Mozilla Classes
%           This one includes a binary attribute (event) to show defect fix.
%	    The data is at the "observation" level. Each modification made to
%	    a C++ class was entered as an observation. A newly added class 
%	    created an observation. The observation period was between 
%	    May 29, 2002 and Feb 22, 2006.
%
% 2. Sources
%    (a) Creator: A. Gunes Koru
%    (b) Date: February 23, 2007
%    (c) Contact: gkoru AT umbc DOT edu Phone: +1 (410) 455 8843
%   
% 3. Donor: A. Gunes Koru 
%   
% 4. Past Usage: This data set was used for:
%
% A. Gunes Koru, Dongsong Zhang, and Hongfang Liu, "Modeling the 
% Effect of Size on Defect Proneness for Open-Source Software", 
% Predictive Models in Software Engineering Workshop, PROMISE 2007,
% May 20th 2007, Minneapolis, Minnesota, US.
% 
% Abstract:
%  Quality is becoming increasingly important with the continuous
%  adoption of open-source software.  Previous research has found that
%  there is generally a positive relationship between module size and
%  defect proneness. Therefore, in open-source software development, it
%  is important to monitor module size and understand its impact on
%  defect proneness. However, traditional approaches to quality
%  modeling, which measure specific system snapshots and obtain future
%  defect counts, are not well suited because open-source modules
%  usually evolve and their size changes over time. In this study, we
%  used Cox proportional hazards modeling with recurrent events to
%  study the effect of class size on defect-proneness in the Mozilla
%  product. We found that the effect of size was significant, and we
%  quantified this effect on defect proneness.
%
% The full paper can be downloaded from A. Gunes Koru's Website
% http://umbc.edu/~gkoru
% by following the Publications link or from the Web site of PROMISE 2007. 
%
% 5. Features:
% 
% This data set is used to create a conditional Cox Proportional
% Hazards Model
%
% id: A numeric identification assigned to each separate C++ class
% (Note that the id's do not increment from the first to the last 
% data row)
%
% start: A time infinitesimally greater than the time of the modification
% that created this observation (practically, modification time). When a 
% class is introduced to a system, a new observation is entered with start=0
%
% end: Either the time of the next modification, or the end of the 
% observation period, or the time of deletion, whichever comes first.
%
% event: event is set to 1 if a defect fix takes place 
% at the time represented by 'end', or 0 otherwise.  A class deletion 
% is handled easily by entering a final observation whose event is set 
% to 1 if the class is deleted for corrective maintenance, or 0 otherwise.
%
% size: It is a time-dependent covariate and its column carries the 
% number of source Lines of Code of the C++ classes 
% at time 'start'. Blank and comment lines are not counted.
%
% state: Initially set to 0, and it becomes 1 after the class 
% experiences an event, and remains at 1 thereafter.


@relation mozilla4

@attribute id numeric
@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute state {0,1}

@data
3501,0,32434,0,247,0
3501,32434,43879,0,171,0
3502,0,44010,1,513,0
3502,44010,90651,0,687,1
3502,90651,141432,1,687,1
3502,141432,142578,1,696,1
3502,142578,149833,0,696,1
3502,149833,152863,1,696,1
3502,152863,153088,1,695,1
3502,153088,184270,1,700,1
3502,184270,193180,1,719,1
3502,193180,199185,1,718,1
3502,199185,213046,1,733,1
3502,213046,259088,1,733,1
3502,259088,302364,1,733,1
3502,302364,333922,1,737,1
3502,333922,410672,1,740,1
3502,410672,469612,1,740,1
3502,469612,576662,0,740,1
3502,576662,688542,1,800,1
3502,688542,717955,0,800,1
3503,0,44010,1,57,0
3503,44010,90651,0,57,1
3503,90651,141432,1,57,1
3503,141432,142578,1,62,1
3503,142578,333925,1,62,1
3503,333925,469615,1,62,1
3503,469615,717959,0,62,1
3504,0,90652,0,84,0
3504,90652,141433,1,84,0
3504,141433,193182,0,84,1
3505,0,135166,1,523,0
3505,135166,155350,1,522,1
3505,155350,157905,1,572,1
3505,157905,186758,1,587,1
3505,186758,212854,1,614,1
3505,212854,237100,1,619,1
3505,237100,255942,1,620,1
3505,255942,277021,1,621,1
3505,277021,313312,1,622,1
3505,313312,402733,0,622,1
3505,402733,417203,1,622,1
3505,417203,457760,1,622,1
3505,457760,561654,0,614,1
3506,0,6435,1,575,0
3506,6435,10790,1,555,1
3506,10790,18160,1,562,1
3506,18160,31050,0,611,1
3506,31050,32136,1,535,1
3506,32136,32599,1,521,1
3506,32599,41068,1,505,1
3506,41068,44006,1,508,1
3506,44006,90647,0,509,1
3506,90647,91249,1,510,1
3506,91249,93044,1,524,1
3506,93044,131568,1,527,1
3506,131568,134766,1,527,1
3506,134766,141427,1,528,1
3506,141427,142546,1,606,1
3506,142546,142572,1,609,1
3506,142572,152858,1,653,1
3506,152858,153083,1,655,1
3506,153083,153362,1,679,1
3506,153362,156095,1,679,1
3506,156095,158712,1,689,1
3506,158712,158894,1,751,1
3506,158894,159159,1,751,1
3506,159159,159174,1,772,1
3506,159174,159256,1,817,1
3506,159256,160140,1,820,1
3506,160140,160400,1,851,1
3506,160400,184261,1,863,1
3506,184261,184844,1,862,1
3506,184844,191170,0,819,1
3506,191170,193170,1,827,1
3506,193170,193173,1,824,1
3506,193173,195047,1,824,1
3506,195047,199175,1,831,1
3506,199175,200469,1,832,1
3506,200469,222183,1,834,1
3506,222183,242254,1,865,1
3506,242254,258349,1,869,1
3506,258349,259077,1,878,1
3506,259077,264883,1,872,1
3506,264883,264935,1,874,1
3506,264935,274241,1,882,1
3506,274241,283514,1,888,1
3506,283514,291449,1,897,1
3506,291449,293579,1,901,1
3506,293579,311120,1,928,1
3506,311120,311633,1,974,1
3506,311633,333908,1,974,1
3506,333908,333942,1,976,1
3506,333942,341090,1,976,1
3506,341090,344807,1,972,1
3506,344807,360534,1,976,1
3506,360534,361832,1,1010,1
3506,361832,369134,1,1013,1
3506,369134,373438,1,1040,1
3506,373438,380550,1,1067,1
3506,380550,382246,1,1067,1
3506,382246,393481,1,1072,1
3506,393481,403055,1,1072,1
3506,403055,403083,1,1059,1
3506,403083,469591,1,1058,1
3506,469591,521811,1,1058,1
3506,521811,534079,1,1080,1
3506,534079,543309,0,1087,1
3506,543309,547712,1,1101,1
3506,547712,563329,1,1131,1
3506,563329,565145,1,1133,1
3506,565145,576637,0,1123,1
3506,576637,614036,1,1132,1
3506,614036,688517,1,1158,1
3506,688517,695499,1,1158,1
3506,695499,705469,1,1174,1
3506,705469,717929,0,1174,1
3507,0,152193,1,99,0
3507,152193,174624,0,105,1
3508,0,8401,0,80,0
3508,8401,57754,1,80,0
3508,57754,328183,1,79,1
3508,328183,576527,0,79,1
3509,0,58190,0,210,0
3509,58190,108971,1,123,0
3509,108971,118825,1,121,1
3509,118825,123640,1,120,1
3509,123640,138841,1,119,1
3509,138841,225900,1,143,1
3509,225900,226628,1,143,1
3509,226628,227136,1,143,1
3509,227136,261137,1,173,1
3509,261137,308657,1,166,1
3509,308657,336692,1,166,1
3509,336692,392752,0,84,1
3509,392752,437151,1,84,1
3509,437151,685495,0,84,1
3510,0,146411,0,35,0
3511,0,146411,0,17,0
3512,0,58048,0,25,0
3512,58048,118684,1,22,0
3512,118684,437014,1,23,1
3512,437014,685358,0,23,1
3513,0,58048,0,25,0
3513,58048,118684,1,22,0
3513,118684,437014,1,23,1
3513,437014,685358,0,23,1
3514,0,58048,0,25,0
3514,58048,118684,1,22,0
3514,118684,437014,1,23,1
3514,437014,685358,0,23,1
3515,0,12312,0,224,0
3515,12312,56432,1,225,0
3515,56432,63093,1,225,1
3515,63093,69862,1,193,1
3515,69862,69911,1,192,1
3515,69911,72946,1,202,1
3515,72946,74815,1,201,1
3515,74815,77761,1,208,1
3515,77761,80827,0,207,1
3515,80827,92961,1,213,1
3515,92961,93163,1,234,1
3515,93163,105901,1,238,1
3515,105901,183628,1,469,1
3515,183628,186605,1,493,1
3515,186605,205178,1,495,1
3515,205178,212394,1,522,1
3515,212394,232829,1,525,1
3515,232829,255578,1,532,1
3515,255578,262772,1,527,1
3515,262772,290807,1,527,1
3515,290807,373877,1,528,1
3515,373877,391266,1,541,1
3515,391266,424270,1,541,1
3515,424270,424328,1,542,1
3515,424328,475322,1,551,1
3515,475322,495964,1,549,1
3515,495964,639608,0,549,1
3516,0,12312,0,70,0
3516,12312,56414,0,70,0
3517,0,58048,0,27,0
3517,58048,118684,1,24,0
3517,118684,437014,1,25,1
3517,437014,685358,0,25,1
3518,0,57813,0,25,0
3518,57813,118449,1,22,0
3518,118449,436779,1,23,1
3518,436779,685123,0,23,1
3519,0,29996,1,36,0
3519,29996,68071,0,35,1
3519,68071,250714,1,44,1
3519,250714,257461,1,160,1
3519,257461,289352,1,159,1
3519,289352,346503,1,160,1
3519,346503,460274,1,160,1
3519,460274,594846,0,160,1
3520,0,44399,1,52,0
3520,44399,292743,0,52,1
3521,0,3077,1,273,0
3521,3077,6661,1,274,1
3521,6661,18385,1,219,1
3521,18385,20792,1,226,1
3521,20792,24397,0,226,1
3521,24397,24492,1,220,1
3521,24492,36531,1,234,1
3521,36531,156693,1,234,1
3521,156693,206347,1,236,1
3521,206347,317908,1,252,1
3521,317908,334842,1,27,1
3521,334842,583186,0,27,1
3522,0,57813,0,28,0
3522,57813,127521,1,28,0
3522,127521,225525,1,30,1
3522,225525,436778,1,33,1
3522,436778,685122,0,33,1
3523,0,57813,0,29,0
3523,57813,419389,1,29,0
3523,419389,436778,1,30,1
3523,436778,685122,0,30,1
3524,0,74118,1,48,0
3524,74118,267986,1,55,1
3524,267986,285371,1,53,1
3524,285371,504301,1,53,1
3524,504301,533714,0,53,1
3525,0,57813,0,85,0
3525,57813,87200,1,83,0
3525,87200,108594,1,83,1
3525,108594,118448,1,68,1
3525,118448,123263,1,69,1
3525,123263,436777,1,65,1
3525,436777,685121,0,65,1
3526,0,18162,1,107,0
3526,18162,35882,0,112,1
3526,35882,90651,0,112,1
3526,90651,134776,0,117,1
3526,134776,153656,1,120,1
3526,153656,469616,1,125,1
3526,469616,717960,0,125,1
3527,0,2284,1,798,0
3527,2284,10791,1,787,1
3527,10791,18161,1,925,1
3527,18161,31051,0,898,1
3527,31051,32137,1,807,1
3527,32137,90649,0,799,1
3527,90649,110082,1,819,1
3527,110082,141430,1,835,1
3527,141430,151284,1,835,1
3527,151284,158717,1,835,1
3527,158717,184339,1,849,1
3527,184339,184851,1,853,1
3527,184851,189024,1,853,1
3527,189024,191942,1,896,1
3527,191942,209326,0,925,1
3527,209326,290728,1,926,1
3527,290728,291458,1,936,1
3527,291458,292230,1,938,1
3527,292230,344792,1,944,1
3527,344792,350546,1,953,1
3527,350546,354584,1,975,1
3527,354584,371907,1,981,1
3527,371907,373451,1,1013,1
3527,373451,375149,1,1017,1
3527,375149,380548,1,1064,1
3527,380548,393543,1,1073,1
3527,393543,423626,1,1082,1
3527,423626,451283,1,1083,1
3527,451283,452834,1,1089,1
3527,452834,469603,1,1114,1
3527,469603,485370,1,1114,1
3527,485370,502600,1,1114,1
3527,502600,512429,1,1119,1
3527,512429,522022,0,1118,1
3527,522022,525577,1,1118,1
3527,525577,539654,1,1176,1
3527,539654,565157,1,1176,1
3527,565157,586273,1,1163,1
3527,586273,644266,1,1166,1
3527,644266,655553,1,1224,1
3527,655553,717942,0,1222,1
3528,0,42075,0,35,0
3528,42075,92856,1,35,0
3528,92856,100273,1,41,1
3528,100273,111781,1,41,1
3528,111781,135765,1,45,1
3528,135765,150700,1,15,1
3528,150700,292542,1,16,1
3528,292542,320577,1,16,1
3528,320577,421037,1,17,1
3528,421037,669381,0,17,1
3529,0,455,0,325,0
3529,455,51236,1,325,0
3529,51236,58005,1,293,1
3529,58005,68972,0,293,1
3529,68972,81106,1,278,1
3529,81106,220978,1,248,1
3529,220978,250922,1,255,1
3529,250922,342364,1,254,1
3529,342364,345062,1,224,1
3529,345062,379417,1,231,1
3529,379417,502487,1,231,1
3529,502487,627760,0,231,1
3530,0,455,0,32,0
3530,455,362031,1,32,0
3530,362031,379420,1,34,1
3530,379420,627764,0,34,1
3531,0,42075,0,31,0
3531,42075,92856,1,31,0
3531,92856,101085,1,28,1
3531,101085,104579,1,38,1
3531,104579,107722,1,45,1
3531,107722,110591,0,45,1
3531,110591,122725,1,35,1
3531,122725,150699,1,53,1
3531,150699,153293,1,178,1
3531,153293,235934,1,178,1
3531,235934,242885,1,178,1
3531,242885,292539,1,181,1
3531,292539,317687,0,181,1
3532,0,31348,1,174,0
3532,31348,43072,1,95,1
3532,43072,46018,1,102,1
3532,46018,49084,0,103,1
3532,49084,61218,1,92,1
3532,61218,181380,1,92,1
3532,181380,275000,1,93,1
3532,275000,296527,1,111,1
3532,296527,359530,1,129,1
3532,359530,429583,1,129,1
3532,429583,455086,1,290,1
3532,455086,503978,1,284,1
3532,503978,607872,0,281,1
3533,0,183,1,88,0
3533,183,38431,1,88,1
3533,38431,130056,1,97,1
3533,130056,219987,1,96,1
3533,219987,272007,1,87,1
3533,272007,316141,1,230,1
3533,316141,389860,0,230,1
3533,389860,564484,0,215,1
3534,0,5476,1,213,0
3534,5476,12846,1,231,1
3534,12846,14137,1,237,1
3534,14137,14271,0,237,1
3534,14271,14297,1,342,1
3534,14297,14674,1,344,1
3534,14674,42910,1,454,1
3534,42910,53173,1,572,1
3534,53173,72030,1,593,1
3534,72030,72485,0,614,1
3534,72485,102084,1,614,1
3534,102084,116604,1,614,1
3534,116604,123265,1,626,1
3534,123265,130034,1,638,1
3534,130034,133118,1,644,1
3534,133118,134987,1,661,1
3534,134987,135199,1,671,1
3534,135199,153134,1,675,1
3534,153134,153336,1,677,1
3534,153336,170858,1,679,1
3534,170858,173010,0,720,1
3534,173010,175013,1,742,1
3534,175013,176887,1,752,1
3534,176887,185775,1,765,1
3534,185775,204022,1,765,1
3534,204022,226154,1,768,1
3534,226154,240188,1,841,1
3534,240188,243797,1,855,1
3534,243797,244455,0,852,1
3534,244455,246721,1,854,1
3534,246721,263978,1,862,1
3534,263978,264012,1,857,1
3534,264012,265345,1,859,1
3534,265345,266335,1,839,1
3534,266335,273286,1,839,1
3534,273286,273302,1,897,1
3534,273302,292996,1,901,1
3534,292996,315745,1,935,1
3534,315745,322928,1,939,1
3534,322928,333037,1,938,1
3534,333037,343671,1,949,1
3534,343671,350973,1,957,1
3534,350973,355277,1,979,1
3534,355277,362356,1,1022,1
3534,362356,375218,1,1027,1
3534,375218,378523,1,1032,1
3534,378523,384922,1,1032,1
3534,384922,434041,1,1036,1
3534,434041,451430,1,1116,1
3534,451430,503850,0,1116,1
3534,503850,521483,1,1105,1
3534,521483,525148,0,1142,1
3534,525148,529350,1,1142,1
3534,529350,545168,1,1140,1
3534,545168,546984,1,1181,1
3534,546984,556125,1,1198,1
3534,556125,558475,0,1195,1
3534,558475,563299,1,1467,1
3534,563299,595873,1,1467,1
3534,595873,637378,1,1480,1
3534,637378,669247,1,1494,1
3534,669247,670353,1,1493,1
3534,670353,677181,1,1493,1
3534,677181,686236,1,1494,1
3534,686236,699764,0,1497,1
3535,0,6661,1,38,0
3535,6661,16515,1,37,1
3535,16515,334845,1,37,1
3535,334845,583189,0,37,1
3536,0,54769,0,136,0
3536,54769,98894,0,141,0
3536,98894,117774,1,144,0
3536,117774,171574,1,149,1
3536,171574,297323,1,155,1
3536,297323,397441,1,149,1
3536,397441,433732,1,150,1
3536,433732,682076,0,150,1
3537,0,90652,0,90,0
3537,90652,141433,1,90,0
3537,141433,153369,1,98,1
3537,153369,193185,1,98,1
3537,193185,259091,1,98,1
3537,259091,283523,1,96,1
3537,283523,333924,1,118,1
3537,333924,342795,1,126,1
3537,342795,403073,1,133,1
3537,403073,469613,1,133,1
3537,469613,688543,1,133,1
3537,688543,717956,0,133,1
3538,0,757,1,137,0
3538,757,111973,1,137,1
3538,111973,163759,0,137,1
3539,0,96,1,140,0
3539,96,2157,1,140,1
3539,2157,38527,1,135,1
3539,38527,316239,1,137,1
3539,316239,401580,0,137,1
3540,0,163760,0,197,0
3541,0,96,1,197,0
3541,96,2157,1,197,1
3541,2157,180529,1,192,1
3541,180529,316239,1,197,1
3541,316239,401580,0,197,1
3542,0,90652,0,18,0
3542,90652,283525,1,18,0
3542,283525,342797,1,19,1
3542,342797,469616,1,19,1
3542,469616,717960,0,19,1
3543,0,90652,0,760,0
3543,90652,283525,1,760,0
3543,283525,469617,1,764,1
3543,469617,481487,1,764,1
3543,481487,521154,1,763,1
3543,521154,688546,1,765,1
3543,688546,717959,0,765,1
3544,0,90652,0,383,0
3544,90652,193286,1,383,0
3544,193286,469617,1,383,1
3544,469617,521155,1,383,1
3544,521155,717961,0,383,1
3545,0,90652,0,62,0
3545,90652,469618,1,62,0
3545,469618,717962,0,62,1
3546,0,989437,0,250,0
3547,0,989437,0,797,0
3549,0,253214,1,275,0
3549,253214,989437,0,276,1
3550,0,989437,0,71,0
3548,0,989437,0,50,0
3551,0,595,1,119,0
3551,595,3705,1,110,1
3551,3705,28018,1,108,1
3551,28018,278016,1,108,1
3551,278016,293419,1,108,1
3551,293419,487558,1,108,1
3551,487558,725908,0,108,1
3552,0,133150,1,48,0
3552,133150,415339,1,36,1
3552,415339,795992,1,36,1
3552,795992,847828,0,37,1
3553,0,415339,1,188,0
3553,415339,630482,1,188,1
3553,630482,678684,1,189,1
3553,678684,795991,1,185,1
3553,795991,847827,0,185,1
3554,0,415339,1,151,0
3554,415339,630482,1,151,1
3554,630482,675771,1,152,1
3554,675771,683668,1,152,1
3554,683668,795991,1,152,1
3554,795991,847827,0,149,1
3555,0,480898,0,14,0
3556,0,41738,0,13,0
3557,0,48529,1,180,0
3557,48529,93402,1,186,1
3557,93402,111468,1,207,1
3557,111468,117475,1,206,1
3557,117475,202788,1,208,1
3557,202788,259266,0,217,1
3557,259266,268149,1,217,1
3557,268149,269756,1,221,1
3557,269756,303432,1,220,1
3557,303432,351605,1,220,1
3557,351605,372890,1,223,1
3557,372890,518574,1,230,1
3557,518574,687028,1,231,1
3557,687028,706520,1,235,1
3557,706520,735920,0,235,1
3558,0,2091,0,71,0
3558,2091,220688,0,71,0
3558,220688,257885,0,71,0
3558,257885,599653,1,71,0
3558,599653,847997,0,71,1
3559,0,320984,1,10,0
3559,320984,1338415,0,10,1
3559,1338415,1717381,1,10,1
3559,1717381,1965725,0,10,1
3560,0,21781,0,990,0
3560,21781,131059,1,1053,0
3560,131059,320983,1,1091,1
3560,320983,336769,1,1091,1
3560,336769,512166,1,1079,1
3560,512166,551475,0,1117,1
3560,551475,894679,1,1112,1
3560,894679,930014,1,1094,1
3560,930014,933181,1,1088,1
3560,933181,943663,1,1071,1
3560,943663,962232,1,1136,1
3560,962232,996597,0,1137,1
3560,996597,1076657,1,1137,1
3560,1076657,1117721,1,1141,1
3560,1117721,1117918,0,1155,1
3560,1117918,1119812,0,1141,1
3560,1119812,1229813,1,1155,1
3560,1229813,1338409,0,1153,1
3560,1338409,1375606,0,1163,1
3560,1375606,1402876,1,1163,1
3560,1402876,1402909,1,1167,1
3560,1402909,1457089,0,1167,1
3560,1457089,1467318,1,1168,1
3560,1467318,1532317,1,1168,1
3560,1532317,1538999,1,1168,1
3560,1538999,1540704,1,1171,1
3560,1540704,1543626,1,1177,1
3560,1543626,1602178,1,1214,1
3560,1602178,1662925,1,1208,1
3560,1662925,1663223,1,1213,1
3560,1663223,1670338,1,1217,1
3560,1670338,1683612,1,1220,1
3560,1683612,1691691,1,1221,1
3560,1691691,1717366,1,1226,1
3560,1717366,1721686,1,1226,1
3560,1721686,1723357,1,1227,1
3560,1723357,1743626,1,1234,1
3560,1743626,1753760,1,1238,1
3560,1753760,1781138,1,1249,1
3560,1781138,1783931,1,1251,1
3560,1783931,1916545,1,1253,1
3560,1916545,1965706,0,1262,1
3561,0,100354,1,15,0
3561,100354,294493,1,114,1
3561,294493,481006,1,114,1
3561,481006,532842,0,114,1
3562,0,60496,0,283,0
3562,60496,654695,1,223,0
3562,654695,661012,1,217,1
3562,661012,667752,1,209,1
3562,667752,670536,1,209,1
3562,670536,775756,1,210,1
3562,775756,800385,1,197,1
3562,800385,833981,1,191,1
3562,833981,1225981,1,191,1
3562,1225981,1325410,1,191,1
3562,1325410,1355707,1,191,1
3562,1355707,1549985,1,191,1
3562,1549985,1585841,1,191,1
3562,1585841,1593738,1,192,1
3562,1593738,1632658,1,191,1
3562,1632658,1757897,0,191,1
3563,0,246691,0,79,0
3563,246691,406956,1,79,0
3563,406956,477211,1,79,1
3563,477211,634655,1,80,1
3563,634655,709432,1,88,1
3563,709432,723698,1,93,1
3563,723698,881007,1,93,1
3563,881007,1017150,1,100,1
3563,1017150,1017333,1,101,1
3563,1017333,1106459,1,98,1
3563,1106459,1340316,1,98,1
3563,1340316,1340558,1,99,1
3563,1340558,1394413,1,104,1
3563,1394413,1588810,1,104,1
3563,1588810,1588902,1,98,1
3563,1588902,1588969,0,104,1
3563,1588969,1589836,0,98,1
3563,1589836,1609554,1,98,1
3563,1609554,1826900,0,92,1
3564,0,723700,1,124,0
3564,723700,902989,1,125,1
3564,902989,938608,0,125,1
3564,938608,1017152,1,125,1
3564,1017152,1017335,1,132,1
3564,1017335,1106461,1,128,1
3564,1106461,1360434,1,128,1
3564,1360434,1394415,1,141,1
3564,1394415,1588812,1,141,1
3564,1588812,1588904,1,137,1
3564,1588904,1588971,0,141,1
3564,1588971,1589838,0,137,1
3564,1589838,1609556,1,137,1
3564,1609556,1719010,1,137,1
3564,1719010,1826902,0,137,1
3575,0,163760,0,15,0
3576,0,916324,0,15,0
3576,916324,1295290,1,15,0
3576,1295290,1380631,0,15,1
3577,0,163760,0,14,0
3578,0,916324,0,14,0
3578,916324,1295290,1,14,0
3578,1295290,1380631,0,14,1
3579,0,757,1,64,0
3579,757,23404,0,64,1
3580,0,257489,1,63,0
3580,257489,327329,1,56,1
3580,327329,328053,1,56,1
3580,328053,367266,1,56,1
3580,367266,371988,1,62,1
3580,371988,459046,1,62,1
3580,459046,543905,0,64,1
3580,543905,690201,1,64,1
3580,690201,1332181,0,61,1
3580,1332181,1390146,1,64,1
3580,1390146,1397063,1,69,1
3580,1397063,1711146,1,64,1
3580,1711146,1796487,0,64,1
3581,0,757,1,149,0
3581,757,23778,1,149,1
3581,23778,163759,0,86,1
3582,0,6230,1,59,0
3582,6230,263719,1,122,1
3582,263719,333559,1,117,1
3582,333559,334283,1,116,1
3582,334283,373496,1,116,1
3582,373496,378218,1,128,1
3582,378218,465276,1,128,1
3582,465276,550135,0,130,1
3582,550135,696431,1,139,1
3582,696431,1338411,0,138,1
3582,1338411,1396376,1,143,1
3582,1396376,1403293,1,148,1
3582,1403293,1717376,1,143,1
3582,1717376,1794484,1,143,1
3582,1794484,1802716,0,149,1
3583,0,139981,0,65,0
3584,0,23405,0,21,0
3585,0,1338416,0,21,0
3585,1338416,1717382,1,21,0
3585,1717382,1802723,0,21,1
3586,0,163760,0,65,0
3587,0,543909,0,47,0
3587,543909,746434,1,57,0
3587,746434,767081,1,59,1
3587,767081,1332185,0,59,1
3587,1332185,1575441,1,59,1
3587,1575441,1711151,1,65,1
3587,1711151,1796492,0,65,1
3588,0,757,1,167,0
3588,757,163759,0,167,1
3589,0,6230,1,94,0
3589,6230,550139,0,141,1
3589,550139,715492,1,155,1
3589,715492,752663,1,155,1
3589,752663,773310,1,157,1
3589,773310,1338414,0,153,1
3589,1338414,1581670,1,153,1
3589,1581670,1717380,1,167,1
3589,1717380,1802721,0,167,1
3592,0,163760,0,117,0
3593,0,1338416,0,117,0
3593,1338416,1717382,1,117,0
3593,1717382,1802723,0,117,1
3590,0,163760,0,33,0
3591,0,1338416,0,29,0
3591,1338416,1717382,1,33,0
3591,1717382,1802723,0,33,1
3594,0,123984,1,269,0
3594,123984,163759,0,266,1
3595,0,123670,1,440,0
3595,123670,257073,1,440,1
3595,257073,279538,1,315,1
3595,279538,333560,1,285,1
3595,333560,550138,0,284,1
3595,550138,1338414,0,284,1
3595,1338414,1692684,1,269,1
3595,1692684,1692705,1,238,1
3595,1692705,1703369,1,247,1
3595,1703369,1717379,1,248,1
3595,1717379,1793665,1,248,1
3595,1793665,1802524,1,248,1
3595,1802524,1802719,0,248,1
3565,0,576854,0,329,0
3566,0,1575301,0,53,0
3567,0,1575301,0,50,0
3568,0,245079,1,76,0
3568,245079,293871,0,82,1
3569,0,490420,1,31,0
3569,490420,1059709,0,30,1
3570,0,49849,0,29,0
3571,0,245079,1,80,0
3571,245079,293871,0,86,1
3572,0,49849,0,29,0
3573,0,184558,1,108,0
3573,184558,537486,1,114,1
3573,537486,562537,1,114,1
3573,562537,694228,0,114,1
3573,694228,721454,1,115,1
3573,721454,827803,1,115,1
3573,827803,1065202,1,115,1
3573,1065202,1134912,1,115,1
3573,1134912,1160811,0,115,1
3596,0,48904,0,78,0
3597,0,49088,1,78,0
3597,49088,916438,0,83,1
3597,916438,1295404,1,84,1
3597,1295404,1543748,0,84,1
3598,0,48904,0,34,0
3599,0,49041,0,34,0
3600,0,867350,0,34,0
3600,867350,1246316,1,34,0
3600,1246316,1494660,0,34,1
3601,0,48904,0,39,0
3602,0,916438,0,39,0
3602,916438,1295404,1,39,0
3602,1295404,1543748,0,39,1
3603,0,17193,1,790,0
3603,17193,610772,1,836,1
3603,610772,660403,1,886,1
3603,660403,1361940,0,993,1
3574,0,151681,0,77,0
3604,0,785461,1,15,0
3604,785461,957654,0,15,1
3605,0,5150,1,55,0
3605,5150,53903,1,72,1
3605,53903,957715,0,72,1
3605,957715,1075590,0,303,1
3605,1075590,1087353,1,344,1
3605,1087353,1407177,1,334,1
3605,1407177,1754962,1,407,1
3605,1754962,1783906,1,451,1
3605,1783906,1844844,0,554,1
3606,0,243408,1,93,0
3606,243408,384746,0,94,1
3607,0,8321,1,440,0
3607,8321,41334,1,481,1
3607,41334,41355,1,485,1
3607,41355,47972,1,485,1
3607,47972,51961,1,492,1
3607,51961,161603,1,524,1
3607,161603,259436,1,529,1
3607,259436,278014,1,559,1
3607,278014,293417,1,557,1
3607,293417,340832,1,557,1
3607,340832,341160,1,561,1
3607,341160,355071,1,561,1
3607,355071,487556,1,581,1
3607,487556,487973,0,581,1
3607,487973,488765,1,583,1
3607,488765,488840,0,582,1
3607,488840,489199,1,582,1
3607,489199,503817,1,634,1
3607,503817,527720,0,634,1
3607,527720,556760,1,634,1
3607,556760,556766,1,625,1
3607,556766,561743,1,625,1
3607,561743,575861,1,625,1
3607,575861,584564,1,625,1
3607,584564,643741,1,626,1
3607,643741,672837,1,627,1
3607,672837,674115,1,663,1
3607,674115,725901,0,663,1
3608,0,231622,1,31,0
3608,231622,316835,1,31,1
3608,316835,583242,0,28,1
3609,0,293420,1,47,0
